index,Time (s),HR (BPM),RESP (BPM),SpO2 (%),TEMP (*C),OUTPUT
352,352,91,17,100,29,Normal
353,353,91,17,100,30,Normal
354,354,91,16,100,30,Normal
355,355,91,16,100,30,Normal
356,356,91,16,100,30,Normal
357,357,91,16,100,29,Normal
358,358,91,15,100,29,Normal
359,359,91,15,99,37,Abnormal
360,360,91,15,99,37,Abnormal
361,361,91,15,99,30,Normal
362,362,91,15,99,30,Normal
363,363,91,15,99,29,Normal
364,364,91,15,100,29,Normal
365,365,91,15,100,37,Abnormal
366,366,92,15,100,37,Abnormal
367,367,92,15,100,30,Normal
368,368,93,15,100,30,Normal
369,369,93,15,100,29,Normal
370,370,94,15,100,29,Normal
371,371,94,15,100,36,Abnormal
372,372,94,15,100,36,Abnormal
373,373,94,15,100,37,Abnormal
374,374,95,15,100,37,Abnormal
375,375,94,15,100,29,Normal
376,376,94,15,100,29,Normal
377,377,94,15,100,38,Abnormal
378,378,94,15,100,38,Abnormal
379,379,93,15,100,37,Abnormal
380,380,93,15,100,37,Abnormal
381,381,93,15,100,29,Normal
382,382,92,15,100,29,Normal
383,383,92,15,100,37,Abnormal
384,384,92,15,100,37,Abnormal
385,385,91,15,100,29,Normal
386,386,91,15,100,29,Normal
387,387,91,15,100,37,Abnormal
388,388,91,15,100,37,Abnormal
389,389,91,15,100,29,Normal
390,390,91,15,100,29,Normal
391,391,91,15,100,36,Abnormal
392,392,91,15,100,36,Abnormal
393,393,91,15,100,29,Normal
394,394,91,15,100,29,Normal
395,395,91,14,100,29,Normal
396,396,91,14,100,29,Normal
397,397,91,14,100,36,Abnormal
398,398,92,14,100,36,Abnormal
399,399,92,15,100,29,Normal
400,400,92,15,100,29,Normal
401,401,92,15,100,29,Normal
402,402,92,15,100,29,Normal
403,403,92,15,100,36,Abnormal
404,404,91,15,100,36,Abnormal
405,405,91,15,100,29,Normal
406,406,91,15,100,29,Normal
407,407,91,15,100,36,Abnormal
408,408,91,14,100,36,Abnormal
409,409,90,14,100,29,Normal
410,410,90,14,100,29,Normal
411,411,90,14,100,29,Normal
412,412,90,14,100,29,Normal
413,413,90,14,100,29,Normal
414,414,89,14,100,29,Normal
415,415,89,14,100,37,Abnormal
416,416,90,14,100,37,Abnormal
417,417,90,14,100,37,Abnormal
418,418,90,14,100,37,Abnormal
419,419,90,14,100,37,Abnormal
420,420,90,14,100,37,Abnormal
421,421,90,14,100,29,Normal
422,422,90,14,100,29,Normal
423,423,90,14,100,37,Abnormal
424,424,90,14,100,37,Abnormal
425,425,90,14,100,29,Normal
426,426,90,14,100,29,Normal
427,427,90,14,100,37,Abnormal
428,428,90,14,100,37,Abnormal
429,429,90,14,100,36,Abnormal
430,430,90,14,100,36,Abnormal
431,431,90,14,100,29,Normal
432,432,91,14,100,29,Normal
433,433,91,14,100,37,Abnormal
434,434,91,14,100,37,Abnormal
435,435,91,14,100,29,Normal
436,436,91,15,100,29,Normal
437,437,91,15,100,38,Abnormal
438,438,92,15,100,38,Abnormal
439,439,92,15,100,29,Normal
440,440,92,15,100,37,Abnormal
441,441,92,15,100,29,Normal
442,442,92,15,100,37,Abnormal
443,443,92,15,100,29,Normal
444,444,93,15,100,37,Abnormal
445,445,93,15,100,29,Normal
446,446,93,15,100,37,Abnormal
447,447,93,15,100,38,Abnormal
448,448,93,15,100,38,Abnormal
449,449,93,15,100,29,Normal
450,450,94,15,100,29,Normal
451,451,94,15,100,29,Normal
452,452,94,16,100,29,Normal
453,453,94,16,100,37,Abnormal
454,454,94,16,100,37,Abnormal
455,455,94,16,100,29,Normal
456,456,94,16,100,29,Normal
457,457,93,16,100,37,Abnormal
458,458,93,16,100,29,Normal
459,459,93,16,100,29,Normal
460,460,93,16,100,37,Abnormal
461,461,93,16,100,29,Normal
462,462,93,16,100,29,Normal
463,463,93,16,100,37,Abnormal
464,464,93,15,100,29,Normal
465,465,93,15,100,37,Abnormal
466,466,93,15,100,29,Normal
467,467,93,15,100,37,Abnormal
468,468,92,15,100,29,Normal
469,469,92,15,100,37,Abnormal
470,470,92,15,100,29,Normal
471,471,91,15,100,38,Abnormal
472,472,91,15,100,29,Normal
473,473,90,15,100,38,Abnormal
474,474,90,15,100,29,Normal
475,475,89,15,100,29,Normal
476,476,89,15,100,29,Normal
477,477,89,15,100,37,Abnormal
478,478,89,15,100,37,Abnormal
479,479,89,15,100,38,Abnormal
480,480,89,15,100,38,Abnormal
0,0,77,17,97,37,Abnormal
1,1,76,17,97,29,Normal
2,2,76,17,97,37,Abnormal
3,3,77,17,97,29,Normal
4,4,76,17,97,37,Abnormal
5,5,76,17,97,37,Abnormal
6,6,76,17,96,29,Normal
7,7,77,17,96,29,Normal
8,8,76,17,96,29,Normal
9,9,76,17,96,29,Normal
10,10,76,17,96,29,Normal
11,11,76,17,96,29,Normal
12,12,76,17,96,29,Normal
13,13,76,17,96,29,Normal
14,14,76,17,96,37,Abnormal
15,15,74,17,96,37,Abnormal
16,16,76,17,96,37,Abnormal
17,17,76,17,96,37,Abnormal
18,18,77,17,96,29,Normal
19,19,76,17,96,29,Normal
20,20,76,17,96,37,Abnormal
21,21,77,17,96,37,Abnormal
22,22,76,17,96,29,Normal
23,23,76,17,96,29,Normal
24,24,76,17,96,37,Abnormal
25,25,77,17,96,37,Abnormal
26,26,75,17,96,37,Abnormal
27,27,76,17,96,37,Abnormal
28,28,76,17,96,29,Normal
29,29,75,17,97,29,Normal
30,30,75,17,97,38,Abnormal
31,31,75,17,96,38,Abnormal
32,32,75,17,96,37,Abnormal
33,33,75,17,96,37,Abnormal
34,34,75,17,96,29,Normal
35,35,76,17,96,29,Normal
36,36,75,17,96,37,Abnormal
37,37,75,17,96,37,Abnormal
38,38,76,17,96,29,Normal
39,39,77,17,96,29,Normal
40,40,76,17,96,38,Abnormal
41,41,76,17,96,38,Abnormal
42,42,75,17,96,29,Normal
43,43,76,17,97,29,Normal
44,44,76,18,97,29,Normal
45,45,76,18,97,29,Normal
46,46,76,18,97,29,Normal
47,47,76,18,97,29,Normal
48,48,76,18,97,37,Abnormal
49,49,75,18,97,37,Abnormal
50,50,74,18,97,29,Normal
51,51,76,17,97,29,Normal
52,52,75,17,97,29,Normal
53,53,76,17,97,29,Normal
54,54,76,17,97,37,Abnormal
55,55,76,17,97,37,Abnormal
56,56,75,17,97,29,Normal
57,57,76,18,97,29,Normal
58,58,77,18,96,37,Abnormal
59,59,76,18,96,37,Abnormal
60,60,76,18,96,29,Normal
61,61,77,18,96,29,Normal
62,62,77,18,96,37,Abnormal
63,63,78,18,96,37,Abnormal
64,64,76,18,96,37,Abnormal
65,65,77,18,96,37,Abnormal
66,66,76,18,96,37,Abnormal
67,67,76,18,96,37,Abnormal
68,68,78,18,97,29,Normal
69,69,76,18,97,29,Normal
70,70,76,18,97,36,Abnormal
71,71,76,18,97,36,Abnormal
72,72,76,18,97,29,Normal
73,73,74,18,97,29,Normal
74,74,76,18,97,29,Normal
75,75,76,18,97,29,Normal
76,76,76,18,97,29,Normal
77,77,76,18,97,29,Normal
78,78,77,18,97,29,Normal
79,79,77,18,97,29,Normal
80,80,77,18,97,29,Normal
81,81,77,18,97,29,Normal
82,82,77,18,97,29,Normal
83,83,78,18,97,29,Normal
84,84,77,18,97,37,Abnormal
85,85,77,17,96,37,Abnormal
86,86,77,17,96,29,Normal
87,87,76,17,96,29,Normal
88,88,77,18,96,29,Normal
89,89,77,18,96,29,Normal
90,90,77,18,96,37,Abnormal
91,91,77,18,96,37,Abnormal
92,92,77,18,96,37,Abnormal
93,93,77,18,96,37,Abnormal
94,94,77,18,96,29,Normal
95,95,77,18,96,29,Normal
96,96,78,18,96,29,Normal
97,97,78,18,96,29,Normal
98,98,77,18,96,29,Normal
99,99,77,18,96,29,Normal
100,100,77,18,96,37,Abnormal
101,101,77,18,96,37,Abnormal
102,102,77,17,96,29,Normal
103,103,77,17,96,29,Normal
104,104,77,17,96,29,Normal
105,105,79,17,96,29,Normal
106,106,77,17,96,29,Normal
107,107,77,17,96,29,Normal
108,108,77,17,96,29,Normal
109,109,77,17,96,29,Normal
110,110,77,17,96,29,Normal
111,111,78,16,96,29,Normal
112,112,77,16,96,37,Abnormal
113,113,76,16,96,37,Abnormal
114,114,77,16,96,36,Abnormal
115,115,77,16,96,36,Abnormal
116,116,76,16,96,37,Abnormal
117,117,78,16,96,37,Abnormal
118,118,77,16,96,29,Normal
119,119,76,16,96,29,Normal
120,120,76,16,96,29,Normal
121,121,76,16,96,29,Normal
122,122,75,16,96,37,Abnormal
123,123,75,16,96,37,Abnormal
124,124,76,16,96,37,Abnormal
125,125,76,16,96,37,Abnormal
126,126,77,16,96,29,Normal
127,127,75,16,96,29,Normal
128,128,75,16,96,29,Normal
129,129,77,16,96,29,Normal
130,130,76,16,96,29,Normal
131,131,80,16,96,29,Normal
132,132,86,16,96,37,Abnormal
133,133,83,16,96,37,Abnormal
134,134,84,16,96,30,Normal
135,135,84,17,96,30,Normal
136,136,86,17,96,38,Abnormal
137,137,83,17,96,38,Abnormal
138,138,84,18,96,29,Normal
139,139,84,18,97,29,Normal
140,140,79,18,97,31,Normal
141,141,77,18,97,31,Normal
142,142,77,18,97,37,Abnormal
143,143,77,18,97,37,Abnormal
144,144,76,19,97,29,Normal
145,145,77,19,97,29,Normal
146,146,77,19,96,29,Normal
147,147,76,19,96,29,Normal
148,148,77,19,96,38,Abnormal
149,149,78,19,96,38,Abnormal
150,150,76,19,96,29,Normal
151,151,77,19,96,29,Normal
152,152,76,19,96,29,Normal
153,153,76,19,96,29,Normal
154,154,76,19,96,37,Abnormal
155,155,77,19,96,37,Abnormal
156,156,77,19,96,29,Normal
157,157,76,19,96,29,Normal
158,158,76,19,96,38,Abnormal
159,159,76,19,96,38,Abnormal
160,160,76,19,96,29,Normal
161,161,76,19,96,29,Normal
162,162,76,19,96,29,Normal
163,163,76,19,96,29,Normal
164,164,74,19,96,29,Normal
165,165,74,19,96,29,Normal
166,166,76,19,96,29,Normal
167,167,76,19,96,29,Normal
168,168,76,19,96,37,Abnormal
169,169,75,19,96,37,Abnormal
170,170,76,19,96,29,Normal
171,171,76,19,96,29,Normal
172,172,74,19,96,37,Abnormal
173,173,76,19,96,37,Abnormal
174,174,77,19,96,29,Normal
175,175,76,19,96,29,Normal
176,176,76,19,96,37,Abnormal
177,177,76,19,96,37,Abnormal
178,178,76,19,96,29,Normal
179,179,76,19,96,29,Normal
180,180,77,19,96,29,Normal
181,181,77,19,96,29,Normal
182,182,76,19,96,37,Abnormal
183,183,75,18,96,37,Abnormal
184,184,76,18,96,29,Normal
185,185,76,18,96,29,Normal
186,186,76,18,96,37,Abnormal
187,187,76,18,96,37,Abnormal
188,188,75,18,96,29,Normal
189,189,76,18,96,29,Normal
190,190,76,18,96,29,Normal
191,191,76,18,96,29,Normal
192,192,77,18,96,37,Abnormal
193,193,76,18,96,37,Abnormal
194,194,76,18,96,29,Normal
195,195,76,18,96,29,Normal
196,196,78,18,96,37,Abnormal
197,197,77,18,96,37,Abnormal
198,198,74,18,96,29,Normal
199,199,77,18,96,29,Normal
200,200,77,17,96,29,Normal
201,201,75,17,96,29,Normal
202,202,75,17,96,29,Normal
203,203,77,17,96,29,Normal
204,204,77,17,96,38,Abnormal
205,205,76,17,96,38,Abnormal
206,206,77,17,96,38,Abnormal
207,207,78,17,96,38,Abnormal
208,208,78,17,96,29,Normal
209,209,77,17,96,29,Normal
210,210,77,17,96,37,Abnormal
211,211,78,18,96,37,Abnormal
212,212,78,18,96,37,Abnormal
213,213,77,18,96,37,Abnormal
214,214,77,17,96,37,Abnormal
215,215,77,17,96,37,Abnormal
216,216,77,17,96,29,Normal
217,217,77,18,96,29,Normal
218,218,76,18,96,29,Normal
219,219,77,18,96,29,Normal
220,220,77,18,96,37,Abnormal
221,221,76,18,96,37,Abnormal
222,222,76,18,96,37,Abnormal
223,223,76,18,96,37,Abnormal
224,224,76,18,96,29,Normal
225,225,76,18,96,29,Normal
226,226,76,18,96,29,Normal
227,227,76,18,96,29,Normal
228,228,76,18,96,29,Normal
229,229,76,18,96,29,Normal
230,230,76,18,96,29,Normal
231,231,76,18,96,29,Normal
232,232,75,18,96,37,Abnormal
233,233,75,18,96,37,Abnormal
234,234,75,18,96,29,Normal
235,235,75,18,96,29,Normal
236,236,75,18,96,37,Abnormal
237,237,75,18,96,37,Abnormal
238,238,74,18,96,29,Normal
239,239,75,18,96,29,Normal
240,240,75,18,96,37,Abnormal
241,241,75,18,96,37,Abnormal
242,242,75,18,96,37,Abnormal
243,243,76,18,96,37,Abnormal
244,244,76,18,96,36,Abnormal
245,245,76,18,95,36,Abnormal
246,246,76,18,95,29,Normal
247,247,76,18,95,29,Normal
248,248,76,18,96,37,Abnormal
249,249,75,18,96,37,Abnormal
250,250,75,18,96,36,Abnormal
251,251,75,18,96,36,Abnormal
252,252,75,18,96,37,Abnormal
253,253,75,18,96,37,Abnormal
254,254,75,18,96,37,Abnormal
255,255,75,18,96,37,Abnormal
256,256,75,18,96,29,Normal
257,257,75,18,96,29,Normal
258,258,77,18,96,37,Abnormal
259,259,76,18,96,37,Abnormal
260,260,75,18,96,29,Normal
261,261,76,18,96,29,Normal
262,262,77,18,96,36,Abnormal
263,263,75,18,96,36,Abnormal
264,264,75,18,96,29,Normal
265,265,75,18,96,29,Normal
266,266,76,18,96,29,Normal
267,267,75,18,96,29,Normal
268,268,75,18,96,29,Normal
269,269,75,18,96,29,Normal
270,270,75,18,96,29,Normal
271,271,76,18,96,29,Normal
272,272,76,18,96,37,Abnormal
273,273,76,18,96,37,Abnormal
274,274,76,17,96,29,Normal
275,275,76,17,96,29,Normal
276,276,76,17,96,36,Abnormal
277,277,76,17,96,36,Abnormal
278,278,76,17,96,36,Abnormal
279,279,74,17,96,36,Abnormal
280,280,76,17,96,36,Abnormal
281,281,75,18,96,36,Abnormal
282,282,76,18,96,29,Normal
283,283,76,18,96,29,Normal
284,284,76,18,96,36,Abnormal
285,285,76,18,96,36,Abnormal
286,286,76,18,96,29,Normal
287,287,76,18,96,29,Normal
288,288,77,18,96,29,Normal
289,289,76,18,96,29,Normal
290,290,76,18,96,29,Normal
291,291,76,18,96,29,Normal
292,292,76,18,96,36,Abnormal
293,293,76,18,96,36,Abnormal
294,294,76,18,96,29,Normal
295,295,76,18,96,29,Normal
296,296,74,18,96,36,Abnormal
297,297,76,18,96,36,Abnormal
298,298,76,18,96,29,Normal
299,299,76,18,96,29,Normal
300,300,76,18,96,35,Abnormal
301,301,76,18,96,35,Abnormal
302,302,76,18,96,34,Abnormal
303,303,76,18,96,34,Abnormal
304,304,75,18,96,29,Normal
305,305,77,18,96,29,Normal
306,306,76,18,96,34,Abnormal
307,307,76,18,96,34,Abnormal
308,308,76,18,96,29,Normal
309,309,76,18,96,29,Normal
310,310,77,18,95,33,Abnormal
311,311,76,17,95,33,Abnormal
312,312,76,17,95,29,Normal
313,313,78,17,95,29,Normal
314,314,75,18,95,32,Abnormal
315,315,76,18,95,32,Abnormal
316,316,75,18,95,29,Normal
317,317,76,18,95,29,Normal
318,318,77,17,95,31,Abnormal
319,319,76,17,95,31,Abnormal
320,320,77,17,95,29,Normal
321,321,76,18,95,29,Normal
322,322,77,18,95,30,Abnormal
323,323,75,18,95,30,Abnormal
324,324,76,18,95,29,Normal
325,325,78,18,95,29,Normal
326,326,77,18,95,30,Abnormal
327,327,77,18,95,30,Abnormal
328,328,75,18,95,29,Abnormal
329,329,77,18,95,29,Abnormal
330,330,77,18,95,28,Abnormal
331,331,76,18,95,28,Abnormal
332,332,78,18,95,29,Normal
333,333,76,18,95,29,Normal
334,334,77,18,95,27,Abnormal
335,335,77,18,95,27,Abnormal
336,336,77,18,95,29,Normal
337,337,77,18,95,29,Normal
338,338,78,18,95,26,Abnormal
339,339,77,18,95,26,Abnormal
340,340,77,18,95,29,Normal
341,341,77,18,95,29,Normal
342,342,77,18,95,29,Normal
343,343,83,18,95,29,Normal
344,344,84,18,95,25,Abnormal
345,345,84,18,95,25,Abnormal
346,346,87,18,95,29,Normal
347,347,90,18,95,29,Normal
348,348,92,18,95,29,Normal
349,349,91,18,95,29,Normal
350,350,89,18,95,29,Normal
351,351,85,18,95,29,Normal
352,352,84,18,95,29,Normal
353,353,82,18,95,29,Normal
354,354,83,18,95,29,Normal
355,355,83,18,95,29,Normal
356,356,78,18,95,29,Normal
357,357,76,18,95,29,Normal
358,358,76,18,95,29,Normal
359,359,78,17,95,29,Normal
360,360,77,17,95,30,Normal
361,361,77,17,95,30,Normal
362,362,78,18,95,29,Normal
363,363,77,18,95,29,Normal
364,364,75,18,95,29,Normal
365,365,77,17,95,29,Normal
366,366,77,17,95,29,Normal
367,367,75,17,95,29,Normal
368,368,75,17,95,29,Normal
369,369,77,17,95,29,Normal
370,370,77,17,95,29,Normal
371,371,77,17,95,29,Normal
372,372,77,17,95,29,Normal
373,373,77,17,95,29,Normal
374,374,75,17,95,29,Normal
375,375,77,17,95,29,Normal
376,376,77,17,95,29,Normal
377,377,77,17,95,29,Normal
378,378,73,17,95,29,Normal
379,379,73,17,95,29,Normal
380,380,75,17,95,29,Normal
381,381,75,17,95,29,Normal
382,382,76,17,95,30,Normal
383,383,77,17,95,30,Normal
384,384,78,17,95,30,Normal
385,385,76,18,95,29,Normal
386,386,77,18,95,29,Normal
387,387,78,18,95,30,Normal
388,388,76,18,95,29,Normal
389,389,79,18,95,29,Normal
390,390,78,18,95,30,Normal
391,391,77,18,95,30,Normal
392,392,76,19,95,29,Normal
393,393,76,19,95,29,Normal
394,394,77,19,95,30,Normal
395,395,77,18,95,30,Normal
396,396,76,18,95,29,Normal
397,397,76,18,95,29,Normal
398,398,76,19,95,29,Normal
399,399,77,19,95,29,Normal
400,400,77,19,95,29,Normal
401,401,76,19,95,29,Normal
402,402,77,19,95,29,Normal
403,403,77,19,95,30,Normal
404,404,77,19,95,29,Normal
405,405,77,19,95,30,Normal
406,406,77,19,95,29,Normal
407,407,77,19,95,30,Normal
408,408,77,19,95,29,Normal
409,409,77,19,95,30,Normal
410,410,78,19,95,29,Normal
411,411,77,18,95,30,Normal
412,412,77,18,95,30,Normal
413,413,77,18,95,29,Normal
414,414,77,18,95,29,Normal
415,415,77,18,95,29,Normal
416,416,94,21,97,36.2,Normal
417,417,94,25,97,36.2,Normal
418,418,101,25,93,38,Abnormal
419,419,55,11,100,35,Abnormal
420,420,93,26,95,37,Normal
421,421,78,17,95,29,Normal
422,422,78,17,95,29,Normal
423,423,76,17,95,29,Normal
424,424,76,17,95,29,Normal
425,425,75,17,95,29,Normal
426,426,94,21,97,36.2,Normal
427,427,94,25,97,36.2,Normal
428,428,101,25,93,38,Abnormal
429,429,55,11,100,35,Abnormal
430,430,93,26,95,37,Normal
431,431,75,17,95,29,Normal
432,432,94,21,97,36.2,Normal
433,433,94,25,97,36.2,Normal
434,434,101,25,93,38,Abnormal
435,435,55,11,100,35,Abnormal
436,436,93,26,95,37,Normal
437,437,76,16,95,29,Normal
438,438,76,16,95,29,Normal
439,439,76,16,95,29,Normal
440,440,76,16,95,29,Normal
441,441,78,17,95,29,Normal
442,442,76,17,95,29,Normal
443,443,76,17,95,29,Normal
444,444,77,17,95,30,Normal
445,445,77,17,95,30,Normal
446,446,76,17,95,29,Normal
447,447,76,17,95,29,Normal
448,448,76,17,95,29,Normal
449,449,75,17,95,29,Normal
450,450,76,17,95,29,Normal
451,451,76,17,95,29,Normal
452,452,75,17,95,29,Normal
453,453,76,17,95,29,Normal
454,454,75,17,95,29,Normal
455,455,77,17,95,29,Normal
456,456,76,17,95,29,Normal
457,457,76,17,95,29,Normal
458,458,76,17,95,30,Normal
459,459,76,17,95,30,Normal
460,460,76,17,95,31,Normal
461,461,76,18,95,31,Normal
462,462,76,18,95,29,Normal
463,463,76,18,95,29,Normal
464,464,76,18,95,29,Normal
465,465,76,17,95,29,Normal
466,466,77,17,95,29,Normal
467,467,76,17,95,29,Normal
468,468,76,17,95,29,Normal
469,469,76,17,95,29,Normal
470,470,76,17,95,29,Normal
471,471,76,17,95,29,Normal
472,472,76,17,95,29,Normal
473,473,76,17,95,29,Normal
474,474,76,17,96,29,Normal
475,475,76,17,96,29,Normal
476,476,76,17,96,30,Normal
477,477,76,17,96,30,Normal
478,478,76,17,96,31,Normal
479,479,76,17,96,31,Normal
480,480,76,17,96,29,Normal
0,0,94,16,93,29,Normal
1,1,94,15,93,29,Normal
2,2,94,15,93,29,Normal
3,3,94,15,93,29,Normal
4,4,96,15,93,29,Normal
5,5,94,16,93,29,Normal
6,6,94,16,93,29,Normal
7,7,94,16,93,29,Normal
8,8,94,16,93,29,Normal
9,9,94,16,93,29,Normal
10,10,94,17,93,29,Normal
11,11,94,17,93,29,Normal
12,12,94,17,93,29,Normal
13,13,94,18,93,29,Normal
14,14,94,18,93,29,Normal
15,15,94,18,93,29,Normal
16,16,94,18,93,29,Normal
17,17,94,18,93,29,Normal
18,18,94,18,93,29,Normal
19,19,94,18,93,37,Abnormal
20,20,94,18,93,37,Abnormal
21,21,96,18,93,37,Abnormal
22,22,94,18,93,29,Normal
23,23,94,18,93,37,Abnormal
24,24,94,18,93,37,Abnormal
25,25,94,18,93,36,Abnormal
26,26,94,18,93,37,Abnormal
27,27,93,18,93,36,Abnormal
28,28,93,18,93,36,Abnormal
29,29,93,18,93,36,Abnormal
30,30,93,18,93,37,Abnormal
31,31,93,18,93,37,Abnormal
32,32,93,18,93,37,Abnormal
33,33,93,18,93,36,Abnormal
34,34,93,18,93,36,Abnormal
35,35,93,18,93,37,Abnormal
36,36,93,17,93,29,Normal
37,37,93,17,93,37,Abnormal
38,38,94,17,93,36,Abnormal
39,39,94,17,93,37,Abnormal
40,40,94,17,93,36,Abnormal
41,41,94,17,93,36,Abnormal
42,42,95,17,93,37,Abnormal
43,43,95,16,93,36,Abnormal
44,44,95,16,93,37,Abnormal
45,45,94,16,93,37,Abnormal
46,46,94,16,93,37,Abnormal
47,47,94,16,93,38,Abnormal
48,48,94,16,93,38,Abnormal
49,49,94,16,93,37,Abnormal
50,50,94,17,93,38,Abnormal
51,51,93,17,93,37,Abnormal
52,52,94,17,93,37,Abnormal
53,53,94,17,93,37,Abnormal
54,54,94,17,93,38,Abnormal
55,55,92,17,93,37,Abnormal
56,56,94,17,93,37,Abnormal
57,57,94,16,93,37,Abnormal
58,58,94,16,93,37,Abnormal
59,59,94,16,93,37,Abnormal
60,60,94,16,93,38,Abnormal
61,61,94,17,93,38,Abnormal
62,62,94,17,93,37,Abnormal
63,63,94,17,93,36,Abnormal
64,64,94,17,93,38,Abnormal
65,65,94,17,93,37,Abnormal
66,66,94,17,93,29,Normal
67,67,94,17,93,38,Abnormal
68,68,94,17,93,39,Abnormal
69,69,94,16,93,38,Abnormal
70,70,94,16,93,39,Abnormal
71,71,94,16,93,38,Abnormal
72,72,94,17,93,38,Abnormal
73,73,94,17,93,39,Abnormal
74,74,94,17,93,29,Normal
75,75,94,17,93,39,Abnormal
76,76,94,17,93,38,Abnormal
77,77,94,17,93,38,Abnormal
78,78,94,17,93,39,Abnormal
79,79,94,16,93,38,Abnormal
80,80,94,16,93,29,Normal
81,81,94,16,93,39,Abnormal
82,82,94,16,93,39,Abnormal
83,83,94,16,93,39,Abnormal
84,84,94,16,93,39,Abnormal
85,85,94,16,93,38,Abnormal
86,86,94,16,93,38,Abnormal
87,87,94,16,93,38,Abnormal
88,88,94,16,93,38,Abnormal
89,89,94,16,93,29,Normal
90,90,94,17,93,29,Normal
91,91,94,17,93,38,Abnormal
92,92,94,17,93,38,Abnormal
93,93,94,17,93,29,Normal
94,94,94,16,93,29,Normal
95,95,94,16,93,37,Abnormal
96,96,94,16,93,37,Abnormal
97,97,94,17,93,29,Normal
98,98,94,17,93,29,Normal
99,99,94,17,93,36,Abnormal
100,100,95,17,93,36,Abnormal
101,101,95,16,93,35,Abnormal
102,102,95,16,93,35,Abnormal
103,103,95,16,93,34,Abnormal
104,104,95,16,93,34,Abnormal
105,105,95,16,93,33,Abnormal
106,106,95,16,93,33,Abnormal
107,107,94,16,93,32,Abnormal
108,108,93,16,93,32,Abnormal
109,109,95,16,93,29,Normal
110,110,94,16,93,29,Normal
111,111,94,16,93,30,Normal
112,112,94,17,93,30,Normal
113,113,94,17,93,31,Abnormal
114,114,94,17,93,31,Abnormal
115,115,94,17,93,29,Normal
116,116,94,17,93,29,Normal
117,117,94,17,93,31,Normal
118,118,94,17,93,31,Normal
119,119,95,17,93,30,Abnormal
120,120,95,17,93,30,Abnormal
121,121,95,17,93,28,Abnormal
122,122,95,17,93,28,Abnormal
123,123,95,17,93,27,Abnormal
124,124,95,17,93,27,Abnormal
125,125,95,17,93,29,Normal
126,126,95,17,93,29,Normal
127,127,95,17,93,27,Abnormal
128,128,95,17,93,27,Abnormal
129,129,95,17,93,26,Abnormal
130,130,96,17,93,26,Abnormal
131,131,96,17,93,29,Normal
132,132,94,17,93,29,Normal
133,133,96,17,93,29,Normal
134,134,97,17,93,29,Normal
135,135,96,17,93,29,Normal
136,136,95,17,93,29,Normal
137,137,97,17,93,29,Normal
138,138,93,17,93,29,Normal
139,139,95,17,93,29,Normal
140,140,95,17,93,29,Normal
141,141,94,17,93,29,Normal
142,142,95,17,93,29,Normal
143,143,96,17,93,29,Normal
144,144,94,17,93,29,Normal
145,145,96,17,93,29,Normal
146,146,96,17,93,29,Normal
147,147,96,17,93,29,Normal
148,148,96,17,93,29,Normal
149,149,96,17,93,29,Normal
150,150,98,17,93,29,Normal
151,151,96,17,93,29,Normal
152,152,96,17,93,29,Normal
153,153,97,17,93,29,Normal
154,154,97,17,93,29,Normal
155,155,97,17,93,29,Normal
156,156,96,17,93,29,Normal
157,157,94,17,93,29,Normal
158,158,96,17,93,29,Normal
159,159,96,17,93,29,Normal
160,160,96,17,93,29,Normal
161,161,96,18,93,29,Normal
162,162,96,18,93,29,Normal
163,163,96,18,93,29,Normal
164,164,96,17,93,29,Normal
165,165,96,17,93,29,Normal
166,166,96,17,93,29,Normal
167,167,96,17,93,29,Normal
168,168,98,17,93,29,Normal
169,169,96,17,93,29,Normal
170,170,96,17,93,29,Normal
171,171,96,17,93,29,Normal
172,172,96,17,93,29,Normal
173,173,95,17,93,29,Normal
174,174,95,17,93,29,Normal
175,175,93,17,93,30,Normal
176,176,95,17,93,30,Normal
177,177,95,17,93,29,Normal
178,178,95,17,93,29,Normal
179,179,95,17,93,29,Normal
180,180,94,17,93,29,Normal
181,181,94,17,93,30,Normal
182,182,94,17,93,30,Normal
183,183,94,17,93,31,Normal
184,184,94,17,93,31,Normal
185,185,94,17,93,41,Abnormal
186,186,94,17,93,41,Abnormal
187,187,93,17,93,41,Abnormal
188,188,93,17,93,41,Abnormal
189,189,93,17,93,30,Normal
190,190,93,17,93,30,Normal
191,191,93,17,93,29,Normal
